Wall time,Step,Value
1578701727.3706539,61479,0.875
1578701727.5886774,61499,0.84375
1578701731.3098505,61729,0.8125
1578701731.7161846,61769,0.84375
1578701732.2194114,61819,0.78125
1578701732.512269,61849,0.875
1578701734.307013,62009,0.84375
1578701735.3451915,62109,0.84375
1578701735.440761,62119,0.8125
1578701735.6470091,62139,0.90625
1578701736.2414315,62199,0.84375
1578701737.0413485,62259,0.78125
1578701737.9185843,62329,0.84375
1578701738.393974,62379,0.8125
1578701739.074944,62449,0.90625
1578701739.684807,62509,0.84375
1578701740.9681282,62639,0.90625
1578701741.6794608,62709,0.84375
1578701743.580837,62899,0.84375
1578701745.4381323,63099,0.875
1578701745.705184,63129,0.90625
1578701746.0603144,63169,0.875
1578701746.146719,63179,0.71875
1578701750.5936913,63249,0.75
1578701752.2264793,63419,0.78125
1578701753.322436,63529,0.875
1578701754.3850353,63639,0.78125
1578701755.0325522,63709,0.78125
1578701755.6233695,63769,0.84375
1578701757.9735065,64009,0.78125
1578701760.1521742,64239,0.75
1578701762.31976,64479,0.90625
1578701763.0787349,64559,0.90625
1578701763.4466956,64599,0.9375
1578701764.6654952,64729,0.9375
1578701767.1965892,64839,0.75
1578701767.6629567,64879,0.8125
1578701768.381552,64959,0.96875
1578701768.469244,64969,0.8125
1578701768.8293147,65009,0.75
1578701769.6868043,65099,0.78125
1578701769.7847219,65109,0.875
1578701770.6994522,65209,0.875
1578701770.7875185,65219,0.875
1578701770.8735414,65229,0.875
1578701771.5974252,65309,0.84375
1578701771.9611833,65349,0.84375
1578701773.4000556,65509,0.875
1578701775.6694884,65749,0.90625
1578701776.0612884,65789,0.8125
1578701776.2693024,65809,0.78125
1578701776.362109,65819,0.9375
1578701776.746505,65849,0.9375
1578701777.667784,65939,0.75
1578701777.7727404,65949,0.78125
1578701778.6558647,66039,0.8125
1578701778.970427,66069,0.84375
1578701779.954656,66169,0.78125
1578701780.410805,66219,0.90625
1578701785.3684638,66579,0.875
1578701786.2238853,66669,0.96875
1578701786.4120212,66689,0.84375
1578701786.9719152,66729,0.90625
1578701787.975741,66789,0.8125
1578701788.2485437,66819,0.90625
1578701788.886132,66889,0.84375
1578701789.1596615,66919,0.78125
1578701789.6707757,66969,0.8125
1578701789.9565103,66999,0.90625
1578701790.6953115,67079,0.9375
1578701791.0890496,67119,0.84375
1578701791.4665763,67159,0.8125
1578701792.4393482,67259,1.0
