Wall time,Step,Value
1578698635.1688774,55159,0.8125
1578698635.5372438,55179,0.90625
1578698638.171913,55329,0.8125
1578698645.879193,55419,0.90625
1578698647.4776807,55499,0.875
1578698651.025235,55669,0.9375
1578698652.100078,55719,0.96875
1578698652.5099974,55739,0.9375
1578698654.9438336,55859,0.8125
1578698655.376233,55879,0.90625
1578698656.6074212,55939,0.90625
1578698659.393655,56059,0.84375
1578698660.6780884,56109,0.875
1578698662.795013,56209,0.71875
1578698664.8918476,56309,0.75
1578698665.3114357,56329,0.84375
1578698668.6475449,56479,0.90625
1578698671.013783,56589,0.78125
1578698671.400351,56609,0.84375
1578698672.1766407,56649,0.875
1578698674.5070243,56769,0.75
1578698675.1090221,56799,0.875
1578698684.9288971,57209,0.78125
1578698685.5211513,57239,0.9375
1578698686.3024178,57279,0.8125
1578698689.38298,57419,0.8125
1578698691.708891,57529,0.78125
1578698693.0447564,57599,0.84375
1578698694.3338897,57669,0.78125
1578698696.2353227,57769,0.90625
1578698696.9453065,57799,0.9375
1578698698.0892785,57849,0.8125
1578698699.5380907,57899,0.875
1578698701.004366,57959,0.875
1578698703.6864755,58079,0.90625
1578698703.87722,58089,0.90625
1578698707.3201892,58259,0.9375
1578698707.9214,58289,0.8125
1578698709.4219198,58359,0.875
1578698711.667992,58479,0.78125
1578698716.6386456,58629,0.90625
1578698716.9125323,58649,0.75
1578698718.452059,58719,0.90625
1578698720.538224,58819,0.84375
1578698722.2177022,58899,0.90625
1578698722.6394546,58919,0.90625
1578698723.053046,58939,0.9375
1578698724.060615,58989,0.90625
1578698725.7732723,59079,0.90625
1578698727.6777055,59179,0.9375
1578698727.8571393,59189,0.84375
1578698729.916219,59289,0.9375
1578698730.8640556,59329,0.875
1578698731.1228654,59339,0.96875
1578698735.8086634,59529,0.84375
1578698736.8018563,59579,0.875
1578698737.1958358,59599,0.90625
1578698738.0492983,59639,0.90625
1578698739.8199697,59729,0.875
1578698743.8444555,59909,0.6875
1578698749.9520311,60109,0.78125
1578698750.953708,60159,0.90625
1578698752.6324513,60249,0.84375
1578698753.86681,60309,0.84375
1578698754.0319653,60319,0.96875
1578698754.1973426,60329,0.84375
1578698754.7578626,60359,0.875
1578698755.3644986,60389,0.90625
1578698759.8803904,60609,0.78125
1578698763.614225,60779,0.875
1578698763.8236258,60789,0.875
1578698764.6970139,60829,0.78125
1578698765.736733,60879,0.90625
1578698767.1209724,60949,0.8125
1578698768.963664,61039,0.90625
1578698769.3622408,61059,0.9375
1578698771.3272254,61159,0.875
1578698772.5122418,61219,0.84375
1578698772.9052958,61239,0.90625
1578698774.0735588,61299,0.8125
1578698774.4592888,61319,0.90625
1578698774.8455904,61339,0.90625
1578698777.4440093,61459,0.90625
1578698777.8636153,61479,0.875
1578698778.2783687,61499,0.90625
1578698785.3099272,61729,0.875
1578698785.978607,61769,0.78125
1578698786.779687,61819,0.84375
1578698787.1707413,61849,0.90625
1578698789.9928515,62009,0.875
1578698792.0078692,62109,0.78125
1578698792.2425163,62119,0.90625
1578698792.6546762,62139,0.78125
1578698793.6250575,62199,0.84375
1578698794.659637,62259,0.875
1578698796.434744,62329,0.875
1578698797.7708592,62379,0.875
1578698799.272196,62449,0.90625
1578698800.423295,62509,0.875
1578698803.3013284,62639,0.9375
1578698804.7135007,62709,0.75
1578698808.688439,62899,0.875
1578698812.8889341,63099,0.9375
1578698813.50782,63129,0.90625
1578698814.3723552,63169,0.78125
1578698814.6145976,63179,0.90625
1578698822.0280094,63249,0.8125
1578698825.2788167,63419,1.0
1578698827.8888497,63529,0.90625
1578698830.2016528,63639,0.9375
1578698831.5273361,63709,0.90625
1578698832.9814155,63769,0.9375
1578698838.0180352,64009,0.8125
1578698842.880599,64239,0.9375
1578698848.1396585,64479,0.8125
1578698849.8981028,64559,0.90625
1578698850.799632,64599,0.875
1578698853.7158566,64729,0.78125
1578698857.9398582,64839,0.875
1578698858.7874439,64879,0.84375
1578698860.3276014,64959,0.875
1578698860.5894344,64969,0.90625
1578698861.4747136,65009,0.90625
1578698863.260462,65099,0.71875
1578698863.4160118,65109,0.875
1578698864.9273295,65209,0.78125
1578698865.0863595,65219,0.875
1578698865.2318351,65229,0.90625
1578698866.458222,65309,0.84375
1578698867.1014442,65349,0.84375
1578698869.5636997,65509,0.875
1578698874.419298,65749,0.9375
1578698875.277199,65789,0.9375
1578698875.7106178,65809,0.96875
1578698875.9264627,65819,0.875
1578698876.5689547,65849,0.84375
1578698878.6139057,65939,0.84375
1578698878.8812923,65949,0.8125
1578698881.2315593,66039,0.84375
1578698882.0199213,66069,0.8125
1578698884.4512906,66169,0.8125
1578698885.7602017,66219,0.90625
1578698895.9547195,66579,0.8125
1578698897.611405,66669,0.84375
1578698897.9992387,66689,0.8125
1578698898.8273623,66729,0.875
1578698900.0355227,66789,0.9375
1578698900.7295706,66819,0.90625
1578698902.0728693,66889,0.90625
1578698902.723514,66919,0.875
1578698903.7036123,66969,0.84375
1578698904.3304183,66999,0.9375
1578698905.9917994,67079,1.0
1578698906.8120043,67119,0.9375
1578698907.628027,67159,0.875
1578698909.7950501,67259,0.78125
1578698909.9880514,67269,0.71875
1578698912.4267626,67389,0.90625
